id,status,userId,username,problemId,timeUsed,memoryUsed,submitTime,ip,compilerId,source,codeLength,contestId,errorMessage
2874765,0,17698,wangxiao,77,0,220,1624956902,192.168.0.96,2,"#include <stdio.h>

int main()
{
	float t, p, all;
	scanf(""%f%f"", &t, &p);
	if(t <= 40)
	{
		if(t < 0)
		{
			printf(""input is wrong!\n"");
		}
		else
		{
			all = t*p;
			printf(""%g\n"", all);
		}
	}
	else
	{
		if(t <= 60)
		{
			all = (t-40)*p*1.5 + 40*p;
			printf(""%g\n"", all);
		}
		else
		{
			if(t <= 168)
			{
				all = (t-60)*p*3 + 60*p;
				printf(""%g\n"", all);
			}
			else
			{
				printf(""input is wrong!\n""); 
			}
		}
	}
	return 0;
}
",447,537,
2874766,7,17717,5120207037,276,0,0,1624956924,192.168.0.96,2,"include <stdio.h>
int main()
{
    int a,b;
    char d;
    while(scanf(""%d%c%d"",&a,&d,&b)!=EOF)
    {
        switch(d)
        {
        case '+':printf(""%d%c%d=%d\n"",a,d,b,a+b);break;
        case '-':printf(""%d%c%d=%d\n"",a,d,b,a-b);break;
        case '*':printf(""%d%c%d=%d\n"",a,d,b,a*b); break;
        case '/':printf(""%d%c%d=%d\n"",a,d,b,a/b);break;
        }
    }
    return 0;
}",387,537,"swustoj/2874766/main.cpp:1:1: error: ‘include’ does not name a type
 include <stdio.h>
 ^~~~~~~
"
2874767,0,17698,wangxiao,78,0,208,1624956933,192.168.0.96,2,"#include <stdio.h>
#include <stdlib.h>

int main()
{
    int year, month, day;
    int yd, md; // 定义年份和月份代码
    int dh; // 定义dh为代码和
    int xin;
    scanf(""%d%d%d"", &year, &month, &day);
    int yushu1, yushu2;
    yd = ((year%100)/4 + (year%100))%7;
    yushu1 = year%4;
    yushu2 = year%100;
    if(yushu1 = 0 && yushu2 != 0) // 能被4整除不能被100整除是闰年
    {
        if(month == 1)
        {
            md = 5;
        }
        if(month == 2)
        {
            md = 1;
        }
        if(month == 3)
        {
            md = 2;
        }
        if(month == 4)
        {
            md = 5;
        }
        if(month == 5)
        {
            md = 0;
        }
        if(month == 6)
        {
            md = 3;
        }
        if(month == 7)
        {
            md = 5;
        }
        if(month == 8)
        {
            md = 1;
        }
        if(month == 9)
        {
            md = 4;
        }
        if(month == 10)
        {
            md = 6;
        }
        if(month == 11)
        {
            md = 2;
        }
        if(month == 12)
        {
            md = 4;
        }
        xin = (day+md+yd)%7;
        switch(xin)
        {
            case 1:printf(""Monday\n"");
            break;
            case 2:printf(""Tuesday\n"");
            break;
            case 3:printf(""Wednesday\n"");
            break;
            case 4:printf(""Thursday\n"");
            break;
            case 5:printf(""Friday\n"");
            break;
            case 6:printf(""Saturday\n"");
            break;
            case 7:printf(""Sunday\n"");
            break;
        }
    }
    else
    {
        if(month == 1)
        {
            md = 6;
        }
        if(month == 2)
        {
            md = 2;
        }
        if(month == 3)
        {
            md = 2;
        }
        if(month == 4)
        {
            md = 5;
        }
        if(month == 5)
        {
            md = 0;
        }
        if(month == 6)
        {
            md = 3;
        }
        if(month == 7)
        {
            md = 5;
        }
        if(month == 8)
        {
            md = 1;
        }
        if(month == 9)
        {
            md = 4;
        }
        if(month == 10)
        {
            md = 6;
        }
        if(month == 11)
        {
            md = 2;
        }
        if(month == 12)
        {
            md = 4;
        }
        xin = (day+md+yd) % 7;
        switch(xin)
        {
            case 1:printf(""Monday\n"");
            break;
            case 2:printf(""Tuesday\n"");
            break;
            case 3:printf(""Wednesday\n"");
            break;
            case 4:printf(""Thursday\n"");
            break;
            case 5:printf(""Friday\n"");
            break;
            case 6:printf(""Saturday\n"");
            break;
            case 7:printf(""Sunday\n"");
            break;
    	}
    }
    return 0;
}
",2881,537,
2874768,1,17698,wangxiao,276,0,0,1624956975,192.168.0.96,2,"#include<stdio.h>
int main()
{
	int a,b;
	char s;
	scanf(""%d%c%d"",&a,&s,&b);//%c是字符形式输入
	switch(s)
	{
		case'+':
			printf(""%d+%d=%d\n"",a,b,a+b);break;//break可以结束当前switch语句
		case'-':
			printf(""%d-%d=%d\n"",a,b,a-b);break;
		case'*':
			printf(""%d*%d=%d\n"",a,b,a*b);break;
		case'/':
			if(0==b)
			  printf(""input is wrong!"");//排除分母为零的情况
			else
			  printf(""%d/%d=%d"",a,b,a/b);break;
	}
	return 0;
}
",402,537,
2874769,0,17714,Rerior,82,0,216,1624956991,192.168.0.96,2,"#include<stdio.h>
int f(int n,int r)
{
    if(r==0)
        return 1;
    else
        return f(n,r-1)*(n-r+1)/r;
}
int main()
{
    int n,r;
    while(~scanf(""%d%d"",&n,&r))
    {
        int f(int n,int r);
        if(n==0&&r==0)
            return 0;
        else if(n<r)
            printf(""error!\n"");
        else
        {
          printf(""%d\n"",f(n,r));

        }
    }
    return 0;
}",394,538,
2874770,0,17698,wangxiao,276,0,220,1624957014,192.168.0.96,2,"#include <stdio.h>

int main()
{
	int a, b, c;
	char op;
	scanf(""%d%c%d"", &a, &op, &b);
	switch(op)
	{
		case'+':c = a + b;
		break;
		case'-':c = a - b;
		break;
		case'*':c = a * b;
		break;
		case'/':c = a / b;
		break;
	}
	printf(""%d%c%d=%d\n"", a, op, b, c); 
	return 0;
}
",277,537,
2874771,0,17698,wangxiao,82,0,220,1624957050,192.168.0.96,2,"#include<stdio.h>
int f(int n,int r)
{
    if(r==0)
        return 1;//注意调用本身到r==0时要返回1，否则会r一直减下去
    else
        return f(n,r-1)*(n-r+1)/r;//运用公式
}
int main()
{
    int n,r;
    while(~scanf(""%d%d"",&n,&r))
    {
        int f(int n,int r);
        if(n==0&&r==0)
            return 0;
        else if(n<r)
            printf(""error!\n"");
        else
        {
          printf(""%d\n"",f(n,r));

        }
    }
    return 0;
}

",430,538,
2874772,0,13684,5120194382,696,8,560,1624957072,192.168.0.96,2,"#include<bits/stdc++.h> 
using namespace std;
const int INF = 0x3f3f3f3f;
int main()
{
	int n;
	while (cin >> n) {
		int x[10005];
		int y[10005];
		for (int i = 0;i < n;i++) {
			scanf(""%d%d"", x + i, y + i);
		}
		sort(x, x + n);
		sort(y, y + n);
		for (int i = 0;i < n;i++) {
			x[i] -= i;
		}
		sort(x, x + n);
		int midx = x[(n-1) / 2];
		int midy = y[(n-1) / 2];
		int ans = 0;
		for (int i = 0;i < n;i++) {
			ans += abs(x[i] - midx);
			ans += abs(y[i] - midy);
		}
		cout << ans << endl;
	}
	return 0;
}",512,545,
2874773,0,13308,5120196771,1132,0,2372,1624957097,192.168.0.96,2,"#include<stdio.h>
#include<iostream>
#include<string.h>
using namespace std;
int arr[1005][1005];        //建立一个map

int Max(int a, int b)       //求最大值
{
    return a > b ? a : b;
}

void MaxValue(int n, int m)         //逐行求出最优解
{
    for (int i = 1; i <= n; i++)
        for (int j = 1; j <= m; j++)
            arr[i][j] = Max(arr[i - 1][j], arr[i][j - 1]) + arr[i][j];
}

int main()
{
    memset(arr, 0, sizeof(arr));
    int n,m;
    scanf(""%d %d"", &n, &m);
    for (int i = 1; i <= n; i++)    //从元素位置 1 开始逐列（行）对齐
        for (int j = 1; j <= m; j++)
            scanf(""%d"", &arr[i][j]);

    MaxValue(n, m);
    printf(""%d\n"", arr[n][m]);    //最后一个即为最优解

    return 0;
}
",675,-1,
2874774,4,16929,5120201082,74,0,0,1624957102,192.168.0.96,2,"#include<stdio.h>
int main()
{
	int a[3][3],b[3][3],c[3][3]={0};
	int line,list,s;
	for(line=0;line<3;line++)
	for(list=0;list<3;list++)
	for(s=0;s<3;s++)
	c[line][s]+=a[line][list]*b[list][s];
	return 0;
}",206,539,
2874775,0,17698,wangxiao,281,0,220,1624957110,192.168.0.96,2,"#include<stdio.h>
int f(int n,int u,int d)
{
    int i,m=0;//i就相当于是时间
    for(i=1;;i++)
    {
        m+=u;
        if(m>=n)//判断m>=n必写在这 可能在这一分钟虫刚好爬出了瓶口
            return i;
        i++;//休息的这一分钟
        m-=d;
    }
}
int main()
{
    int n,u,d;
    int f(int n,int u,int d);
    while(~scanf(""%d%d%d"",&n,&u,&d))
    {
        if(n==0&&u==0&&d==0)
            return 0;
        else
            printf(""%d\n"",f(n,u,d));
    }
    return 0;
}

",444,538,
2874776,0,17698,wangxiao,299,0,224,1624957140,192.168.0.96,2,"#include <stdio.h>
long DG(int m);
int main()
{
	int n;
	long result;
	scanf(""%d"",&n);
	result=DG(n);
	printf(""%ld\n"",result);
	return 0;
}

long DG(int m){
	if(m>0) return m*m+DG(m-1);
	else return 0;
}
",204,538,
2874777,0,17698,wangxiao,321,0,224,1624957168,192.168.0.96,2,"#include <stdio.h>

int main()
{
	int i, n;
	int sum = 1; 
    scanf(""%d"", &n);
    for(i=1; i<=n; i++)
    {
        sum *= i;
    }
    printf(""%d\n"", sum);
    return 0;
}
",175,538,
2874778,0,17266,2496800668,616,0,224,1624957185,192.168.0.96,2,"#include <stdio.h>
#include <algorithm>

using namespace std;

const int N = 10005;
int a[N], m;
int cmp(int a, int b)
{
	return a >= b;
}
int f(int i)
{
	return a[i] <= m;
}
int find(int l, int r)
{
	int i = l;
	int j = r;
	while(i < j)
	{
		int mind = i+j >> 1;
		if(f(mind))
			j = mind;
		else
			i = mind+1;
	}
	return i;
}

int main()
{
	int n;
	scanf(""%d"", &n);
	for(int i=0; i<n; i++)
	{
		scanf(""%d"", &a[i]);
	}
	scanf(""%d"", &m);
	sort(a, a+n, cmp);
	for(int i=0; i<n; i++)
	{
		if((i+1)%10 == 0)
			printf(""%d\n"", a[i]);
		else if(i == n-1)
		{
			printf(""%d\n"", a[i]);
		}
		else
			printf(""%d "", a[i]);
	}
	int ans = find(0, n-1);
	if(a[ans] == m)
		printf(""%d\n"", ans+1);
	else
		printf(""no this score!\n"");
	return 0;
}",733,539,
2874779,4,16580,wzk88,72,0,0,1624957186,192.168.0.96,2,"#include<stdio.h>
int main()
{
	int n,i,j,m[10000],s;
	scanf(""%d"",&n);
	for(i=0;i<n;i++);
	{
		scanf(""%d"",&m[i]); 
	}
	for(i=0;i<n-1;i++);
	{
		for(j=i+1;j<n;j++);
		{
			if(m[j]>m[i])
			{
				s=m[i];
				m[i]=m[j];
				m[j]=m[s]; 
			}
		}
	}
	float sum=0,averg;
	for(i=0;i<n;i++)
	{
		sum+=m[i]*(i+1);
	}
	averg=sum/n;
	printf(""%.2f"",averg);
	printf(""\n"");
	return 0;
}",372,535,
2874780,0,17714,Rerior,281,0,220,1624957200,192.168.0.96,2,"#include<stdio.h>
int f(int n,int u,int d)
{
    int i,m=0;
    for(i=1;;i++)
    {
        m+=u;
        if(m>=n)
            return i;
        i++;
        m-=d;
    }
}
int main()
{
    int n,u,d;
    int f(int n,int u,int d);
    while(~scanf(""%d%d%d"",&n,&u,&d))
    {
        if(n==0&&u==0&&d==0)
            return 0;
        else
            printf(""%d\n"",f(n,u,d));
    }
    return 0;
}
",396,538,
2874781,0,17698,wangxiao,74,0,220,1624957209,192.168.0.96,2,"#include<stdio.h>
int main()
{
    int a[3][3],b[3][3],c[3][3]={0};//c数组要记得初始化
    for(int i=0;i<3;i++)
    {
        for(int j=0;j<3;j++)
        {
            scanf(""%d"",&a[i][j]);
        }
    }
    for(int i=0;i<3;i++)
    {
        for(int j=0;j<3;j++)
        {
            scanf(""%d"",&b[i][j]);
        }
    }
    for(int i=0;i<3;i++)
    {
        for(int j=0;j<3;j++)
        {
            for(int k=0;k<3;k++)
            {
                c[i][j]+=a[i][k]*b[k][j];//要清楚矩阵是如何相乘的
            }
        }
    }
    for(int i=0;i<3;i++)
    {
        for(int j=0;j<3;j++)
        {
            printf(""%d "",c[i][j]);
        }
        printf(""\n"");
    }

    return 0;
}

",682,539,
2874782,0,17266,2496800668,617,0,228,1624957228,192.168.0.96,2,"#include <stdio.h>

int n;
float english[100], math[100], c[100], music[100], meishu[100];
struct student
{
	long ID;
	float Englishscore;
	float mathscore;
	float Cscore;
	float musicscore;
	float meishuscore;
	float ave;
};
void average1(student stu[])
{
	for(int i=0; i<n;i ++)
		stu[i].ave = (stu[i].Cscore+stu[i].Englishscore+stu[i].mathscore+stu[i].meishuscore+stu[i].musicscore)/5;
}
float average2(float *kemu)
{
	for(int i=0; i<n; i++)
	{
		kemu[0] += english[i];
		kemu[1] += math[i];
		kemu[2] += c[i];
		kemu[3] += music[i];
		kemu[4] += meishu[i];
	}
	kemu[0]/=n;
	kemu[1]/=n;
	kemu[2]/=n;
	kemu[3]/=n;
	kemu[4]/=n;
}

int main()
{
	float average[5] = {0};
	scanf(""%d"", &n);
	student stu[100];
	for(int i=0; i<n; i++)
	{
		scanf(""%ld%f%f%f%f%f"",&stu[i].ID,&stu[i].Englishscore,&stu[i].mathscore,&stu[i].Cscore,&stu[i].musicscore,&stu[i].meishuscore);
		english[i] = stu[i].Englishscore;
		math[i] = stu[i].mathscore;
		c[i] = stu[i].Cscore;
		music[i] = stu[i].musicscore;
		meishu[i] = stu[i].meishuscore;
	}
	average1(stu);
	average2(average);
	for(int i=0; i<n; i++)
		{
		printf(""%ld %g %g %g %g %g %.1f\n"",stu[i].ID,stu[i].Englishscore,stu[i].mathscore,stu[i].Cscore,stu[i].musicscore,stu[i].meishuscore,stu[i].ave);
		}
	printf(""%.1f %.1f %.1f %.1f %.1f\n"", average[0], average[1], average[2], average[3], average[4]);
	return 0;
}
",1351,540,
2874783,0,17266,2496800668,67,0,228,1624957259,192.168.0.96,2,"#include <stdio.h>
#include <stdlib.h>

struct student
{
    long studentid;
    char classname[32];
    char name[32];
    float score[3];
    float aver;
};
void read(struct student stu[],int n)
{
    int i, j;
    for(i=0; i<n; i++)
    {
        scanf(""%ld%s%s"", &stu[i].studentid, stu[i].classname, stu[i].name);
        for(j=0; j<3; j++)
        {
            scanf(""%f"", &stu[i].score[j]);
        }
    }
}
void average(struct student stu[], int n)
{
    int i, j;
    int m;
    for(i=0; i<n; i++)
    {
        m=0;
        for(j=0; j<3; j++)
        {
            m += stu[i].score[j];
        }
        stu[i].aver = m*1.0/3;
    }
}
int paixu(struct student stu[], int n)
{
    int i, x;
    float temp = stu[0].aver;
    for(i=0; i<n; i++)
    {
        if(stu[i].aver > temp)
        {
            temp = stu[i].aver;
            x = i;
        }
    }
    return x;
}
int main()
{
    struct student stu[100];
    int n, i, l;
    scanf(""%d"", &n);
    read(stu, n);
    average(stu, n);
    for(i=0; i<n; i++)
    {
        printf(""%s"", stu[i].name);
        printf("" %.1f\n"", stu[i].aver);
    }
    l = paixu(stu,n);
    printf(""%ld %s %s %.1f %.1f %.1f %.1f"", stu[l].studentid,stu[l].classname, stu[l].name, stu[l].score[0], stu[l].score[1], stu[l].score[2], stu[l].aver);
    printf(""\n"");
    return 0;
}",1326,541,
2874784,0,17164,dutian,148,0,224,1624957264,192.168.0.96,2,"#include<stdio.h>
int main()
{
	int a[10],i;
	int high,b=0;
	for(i=0;i<10;i++)
	{
		scanf(""%d"",&a[i]);
	}
	scanf(""%d"",&high);
	high=high+30;
	for(i=0;i<10;i++)
	{
		if(a[i]<=high)
		{
			b++;
		}
	}
	printf(""%d\n"",b);
	return 0;
}",230,532,
2874785,0,17698,wangxiao,287,0,220,1624957275,192.168.0.96,2,"#include<stdio.h>
#include<string.h>
int num1(char a[])//num1和num2函数是一样的，构造两个函数主要是为了将输入的两个数字分清楚。目的将字符换为数字
{
    if(strcmp(a,""one"")==0)
        return 1;
    else if(strcmp(a,""two"")==0)
        return 2;
    else if(strcmp(a,""three"")==0)
        return 3;
    else if(strcmp(a,""four"")==0)
        return 4;
    else if(strcmp(a,""five"")==0)
        return 5;
    else if(strcmp(a,""six"")==0)
        return 6;
    else if(strcmp(a,""seven"")==0)
        return 7;
    else if(strcmp(a,""eight"")==0)
        return 8;
    else if(strcmp(a,""nine"")==0)
        return 9;
    else if(strcmp(a,""zero"")==0)
        return 0;
}
int num2(char a[])
{
    if(strcmp(a,""one"")==0)
        return 1;
    else if(strcmp(a,""two"")==0)
        return 2;
    else if(strcmp(a,""three"")==0)
        return 3;
    else if(strcmp(a,""four"")==0)
        return 4;
    else if(strcmp(a,""five"")==0)
        return 5;
    else if(strcmp(a,""six"")==0)
        return 6;
    else if(strcmp(a,""seven"")==0)
        return 7;
    else if(strcmp(a,""eight"")==0)
        return 8;
    else if(strcmp(a,""nine"")==0)
        return 9;
    else if(strcmp(a,""zero"")==0)
        return 0;
}
int main()//注意题的前提是两个小于100的数，意思就是两个两位数
{

    char a[20];//这里的a数组不止指代输入的字符串，还有“+”和“=”，“ ”等
    int num1(char a[]);
    int num2(char a[]);
    while(1)
    {
        int sum=0,sum1=0,sum2=0;
        scanf(""%s"",a);//这里a是第一个字符串
        sum1=num1(a);//将字符换为数字
        scanf(""%s"",a);//输入第二个字符串
        if(strcmp(a,""+"")!=0)//判断第二个字符串是否是""+""，即判断第一个数字是否是两位数
        {
            sum1=sum1*10+num1(a);//不是加号则第一个数字是两位数
            scanf(""%s"",a);//这里a是“ ”
        }
        scanf(""%s"",a);
        sum2=num2(a);
        scanf(""%s"",a);
        if(strcmp(a,""="")!=0)
        {
            sum2=sum2*10+num2(a);
            scanf(""%s"",a);
        }
        sum=sum1+sum2;
        if(sum==0)
            return 0;//即sum1==0&&sum2==0
        else
            printf(""%d\n"",sum);
    }
    return 0;
}

",1928,539,
2874786,0,17266,2496800668,69,0,220,1624957277,192.168.0.96,2,"#include <stdio.h>

int main()
{
	int n, m[60], h[60];
	char a;
	int i;
	scanf(""%d"", &n);
	for(i=0; i<n; i++)
	{
		scanf(""%d%c%d"", &h[i], &a, &m[i]);
		if((m[i]+15) >= 60)
		{
			m[i] = m[i] + 15 - 60;
			h[i]++;
		}
		else
		{
			m[i] = m[i] + 15;
		}
		if((h[i]+13) >= 24)
		{
			h[i] = h[i] + 13 - 24;
		}
		else
		{
			h[i] = h[i] + 13;
		}
	}
	for(i=0; i<n; i++)
	{
		printf(""%d:%d\n"", h[i] , m[i]);

	}
	return 0;
 }",422,541,
2874787,0,17698,wangxiao,288,0,220,1624957308,192.168.0.96,2,"#include<stdio.h>
int main()
{
    int n;
    char a[1000];//a数组是输入字符串的数组
    char c[26];
    for(int i=0;i<26;i++)
    {
        c[i]='a'+i;//c字符数组是来存放26个小写字母
    }
    while(~scanf(""%d"",&n))
    {
        int b[26]={0},maxn=0;//b数组来存放每个字母的个数
        getchar();//在这里用getchar的目的是在scanf函数中回车键也计算在字符数组中的（因为输入5后的有一个回车） 
        for(int i=0;i<n;i++)
        {
            scanf(""%c"",&a[i]);
        }
        for(int i=0;i<n;i++)
        {
             for(int j=0;j<26;j++)
            {
                if(a[i]==c[j])//输入的字符与c数组的字母比较
                    b[j]++;//相同的话该字母个数++
            }
        }
        for(int i=0;i<26;i++)
        {
            if(b[i]>b[0])
            {
                b[0]=b[i];//比较之后较大的字母个数放入b[0]中，最终b[0]是最大的字母个数
                maxn=i;//maxn是最多字母个数的下标
            }
        }
        printf(""%c\n"",c[maxn]);
    }

    return 0;
}

",859,539,
2874788,0,17698,wangxiao,616,0,224,1624957340,192.168.0.96,2,"#include <stdio.h>
#include <algorithm>

using namespace std;

const int N = 10005;
int a[N], m;
int cmp(int a, int b)
{
	return a >= b;
}
int f(int i)
{
	return a[i] <= m;
}
int find(int l, int r)
{
	int i = l;
	int j = r;
	while(i < j)
	{
		int mind = i+j >> 1;
		if(f(mind))
			j = mind;
		else
			i = mind+1;
	}
	return i;
}

int main()
{
	int n;
	scanf(""%d"", &n);
	for(int i=0; i<n; i++)
	{
		scanf(""%d"", &a[i]);
	}
	scanf(""%d"", &m);
	sort(a, a+n, cmp);
	for(int i=0; i<n; i++)
	{
		if((i+1)%10 == 0)
			printf(""%d\n"", a[i]);
		else if(i == n-1)
		{
			printf(""%d\n"", a[i]);
		}
		else
			printf(""%d "", a[i]);
	}
	int ans = find(0, n-1);
	if(a[ans] == m)
		printf(""%d\n"", ans+1);
	else
		printf(""no this score!\n"");
	return 0;
}
",734,539,
2874789,0,17698,wangxiao,616,0,224,1624957352,192.168.0.96,2,"#include <stdio.h>
#include <algorithm>

using namespace std;

const int N = 10005;
int a[N], m;
int cmp(int a, int b)
{
	return a >= b;
}
int f(int i)
{
	return a[i] <= m;
}
int find(int l, int r)
{
	int i = l;
	int j = r;
	while(i < j)
	{
		int mind = i+j >> 1;
		if(f(mind))
			j = mind;
		else
			i = mind+1;
	}
	return i;
}

int main()
{
	int n;
	scanf(""%d"", &n);
	for(int i=0; i<n; i++)
	{
		scanf(""%d"", &a[i]);
	}
	scanf(""%d"", &m);
	sort(a, a+n, cmp);
	for(int i=0; i<n; i++)
	{
		if((i+1)%10 == 0)
			printf(""%d\n"", a[i]);
		else if(i == n-1)
		{
			printf(""%d\n"", a[i]);
		}
		else
			printf(""%d "", a[i]);
	}
	int ans = find(0, n-1);
	if(a[ans] == m)
		printf(""%d\n"", ans+1);
	else
		printf(""no this score!\n"");
	return 0;
}
",734,539,
